Model,Displ,Cyl,Trans,Drive,Fuel,Sales Area,Stnd,Underhood ID,Veh Class,Air Pollution Score,FE Calc Appr,City MPG,Hwy MPG,Cmb MPG,Unadj Cmb MPG,Greenhouse Gas Score,SmartWay
JAGUAR XJ8,4.2,(8 cyl),Auto-L6,2WD,Gasoline,FA,B5,7JCXV04.2DNK,large car,6,N/A,16,25,19,24.9437,5,no
JAGUAR XJ8L,4.2,(8 cyl),Auto-L6,2WD,Gasoline,CA,U2,7JCXV04.2DNK,large car,7,N/A,16,25,19,24.9437,5,no
JAGUAR XJ8L,4.2,(8 cyl),Auto-L6,2WD,Gasoline,FA,B5,7JCXV04.2DNK,large car,6,N/A,16,25,19,24.9437,5,no
JAGUAR XJR,4.2,(8 cyl),Auto-L6,2WD,Gasoline,FA,B5,7JCXV04.2DSK,large car,6,N/A,15,22,18,22.6572,5,no
JAGUAR XJR,4.2,(8 cyl),Auto-L6,2WD,Gasoline,CA,L2,7JCXV04.2DSK,large car,6,N/A,15,22,18,22.6572,5,no
JAGUAR XK,4.2,(8 cyl),Auto-L6,2WD,Gasoline,CA,U2,7JCXV04.2DNK,small car,7,N/A,16,25,19,24.5332,5,no
JAGUAR XK,4.2,(8 cyl),Auto-L6,2WD,Gasoline,FA,B5,7JCXV04.2DNK,small car,6,N/A,16,25,19,24.5332,5,no
JAGUAR XK Convertible,4.2,(8 cyl),Auto-L6,2WD,Gasoline,CA,U2,7JCXV04.2DNK,small car,7,N/A,16,25,19,24.5229,5,no
JAGUAR XK Convertible,4.2,(8 cyl),Auto-L6,2WD,Gasoline,FA,B5,7JCXV04.2DNK,small car,6,N/A,16,25,19,24.5229,5,no
JAGUAR XKR,4.2,(8 cyl),Auto-L6,2WD,Gasoline,FA,B5,7JCXV04.2DSK,small car,6,N/A,15,23,18,23.2361,5,no
JAGUAR XKR,4.2,(8 cyl),Auto-L6,2WD,Gasoline,CA,L2,7JCXV04.2DSK,small car,6,N/A,15,23,18,23.2361,5,no
JAGUAR XKR Convertible,4.2,(8 cyl),Auto-L6,2WD,Gasoline,FA,B5,7JCXV04.2DSK,small car,6,N/A,15,23,18,23.2361,5,no
JAGUAR XKR Convertible,4.2,(8 cyl),Auto-L6,2WD,Gasoline,CA,L2,7JCXV04.2DSK,small car,6,N/A,15,23,18,23.2361,5,no
JEEP Cherokee,3.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7CRXT03.7NE0,SUV,6,N/A,15,21,17,22.3617,4,no
JEEP Cherokee,3.7,(6 cyl),Man-6,2WD,Gasoline,FA,B5,7CRXT03.7NE0,SUV,6,N/A,16,20,17,22.5264,4,no
JEEP Cherokee,3.7,(6 cyl),Auto-L4,4WD,Gasoline,FA,B5,7CRXT03.7NE0,SUV,6,N/A,15,20,17,21.9861,4,no
JEEP Cherokee,3.7,(6 cyl),Man-6,4WD,Gasoline,FA,B5,7CRXT03.7NE0,SUV,6,N/A,16,20,17,22.5264,4,no
JEEP Cherokee,3.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,7CRXT0226N70,SUV,6,N/A,15,21,17,22.3617,4,no
JEEP Cherokee,3.7,(6 cyl),Man-6,2WD,Gasoline,CA,L2,7CRXT0226N70,SUV,6,N/A,16,20,17,22.5264,4,no
JEEP Cherokee,3.7,(6 cyl),Auto-L4,4WD,Gasoline,CA,L2,7CRXT0226N70,SUV,6,N/A,15,20,17,21.9861,4,no
JEEP Cherokee,3.7,(6 cyl),Man-6,4WD,Gasoline,CA,L2,7CRXT0226N70,SUV,6,N/A,16,20,17,22.5264,4,no
JEEP Commander,3.7,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7CRXT03.7NE0,SUV,6,N/A,14,19,16,20.4706,4,no
JEEP Commander,3.7,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,7CRXT03.7NE0,SUV,6,N/A,14,18,15,19.9669,3,no
JEEP Commander,3.7,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,7CRXT0226N70,SUV,6,N/A,14,19,16,20.4706,4,no
JEEP Commander,3.7,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,7CRXT0226N70,SUV,6,N/A,14,18,15,19.9669,3,no
JEEP Commander,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,L2,7CRXT0287P70,SUV,6,N/A,14,18,15,19.4523,3,no
JEEP Commander,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,L2,7CRXT0287P70,SUV,6,N/A,14,18,15,19.4523,3,no
JEEP Commander,5.7,(8 cyl),Auto-L5,2WD,Gasoline,FA+CF,B5,7CRXT05.7PE0,SUV,6,N/A,13,18,15,19.1512,3,no
JEEP Commander,5.7,(8 cyl),Auto-L5,4WD,Gasoline,FA+CF,B5,7CRXT05.7PE0,SUV,6,N/A,13,17,14,18.2627,2,no
JEEP Commander,5.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,L2,7CRXT0345P70,SUV,6,N/A,13,18,15,19.1512,3,no
JEEP Commander,5.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,L2,7CRXT0345P70,SUV,6,N/A,13,17,14,18.2627,2,no
JEEP Commander,4.7,(8 cyl),Auto-L5,2WD,ethanol/gas,FA,B10,7CRXT04.7PSP,SUV,1/1,N/A,9/14,13/18,10/15,12.9349,4/3,no
JEEP Commander,4.7,(8 cyl),Auto-L5,4WD,ethanol/gas,FA,B10,7CRXT04.7PSP,SUV,1/1,N/A,9/14,12/18,10/15,12.8925,4/3,no
JEEP Compass,2.4,(4 cyl),Auto-AV,4WD,Gasoline,CA,U2,7CRXB0144M80,SUV,7,N/A,20,24,22,28.6413,6,yes
JEEP Compass,2.4,(4 cyl),Man-5,4WD,Gasoline,CA,U2,7CRXB0144M80,SUV,7,N/A,22,27,24,31.568,7,yes
JEEP Compass,2,(4 cyl),Auto-AV,2WD,Gasoline,FA,B5,7CRXB02.4ME5,SUV,6,N/A,23,27,24,32.3766,7,yes
JEEP Compass,2.4,(4 cyl),Auto-AV,2WD,Gasoline,FA,B5,7CRXB02.4ME5,SUV,6,N/A,21,25,23,29.9952,7,yes
JEEP Compass,2.4,(4 cyl),Auto-AV,4WD,Gasoline,FA,B5,7CRXB02.4ME5,SUV,6,N/A,20,24,22,28.6413,6,no
JEEP Compass,2.4,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7CRXB02.4ME5,SUV,6,N/A,22,27,24,31.568,7,yes
JEEP Grand Cherokee,3.7,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7CRXT03.7NE0,SUV,6,N/A,15,20,17,22.0688,4,no
JEEP Grand Cherokee,3.7,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,7CRXT03.7NE0,SUV,6,N/A,15,19,17,21.4214,4,no
JEEP Grand Cherokee,3.7,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,7CRXT0226N70,SUV,6,N/A,15,20,17,22.0688,4,no
JEEP Grand Cherokee,3.7,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,7CRXT0226N70,SUV,6,N/A,15,19,17,21.4214,4,no
JEEP Grand Cherokee,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,L2,7CRXT0287P70,SUV,6,N/A,14,18,15,19.7431,3,no
JEEP Grand Cherokee,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,L2,7CRXT0287P70,SUV,6,N/A,14,19,15,19.7972,3,no
JEEP Grand Cherokee,5.7,(8 cyl),Auto-L5,2WD,Gasoline,FA+CF,B5,7CRXT05.7PE0,SUV,6,N/A,13,19,15,19.4854,3,no
JEEP Grand Cherokee,5.7,(8 cyl),Auto-L5,4WD,Gasoline,FA+CF,B5,7CRXT05.7PE0,SUV,6,N/A,13,18,15,18.8314,3,no
JEEP Grand Cherokee,5.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,L2,7CRXT0345P70,SUV,6,N/A,13,19,15,19.4854,3,no
JEEP Grand Cherokee,5.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,L2,7CRXT0345P70,SUV,6,N/A,13,18,15,18.8314,3,no
JEEP Grand Cherokee,6.1,(8 cyl),Auto-L5,4WD,Gasoline,FA+CF,B5,7CRXT06.1PE0,SUV,6,N/A,11,14,12,15.7873,0,no
JEEP Grand Cherokee,6.1,(8 cyl),Auto-L5,4WD,Gasoline,CA,L2,7CRXT06.1PE0,SUV,6,N/A,11,14,12,15.7873,0,no
JEEP Grand Cherokee,4.7,(8 cyl),Auto-L5,2WD,ethanol/gas,FA,B10,7CRXT04.7PSP,SUV,1/1,N/A,9/14,13/18,10/15,13.2584,4/3,no
JEEP Grand Cherokee,4.7,(8 cyl),Auto-L5,4WD,ethanol/gas,FA,B10,7CRXT04.7PSP,SUV,1/1,N/A,9/14,12/19,10/15,12.8925,4/3,no
JEEP Grand Cherokee,3,(6 cyl),Auto-L5,2WD,diesel,FA,B10,7CRXT03.0PRW,SUV,1,N/A,18,23,20,25.9693,4,no
JEEP Grand Cherokee,3,(6 cyl),Auto-L5,4WD,diesel,FA,B10,7CRXT03.0PRW,SUV,1,N/A,17,22,19,25.0706,4,no
JEEP Grand Cherokee,3,(6 cyl),Auto-L5,2WD,diesel,CF,N/A*,7CRXT03.0PRW,SUV,N/A*,N/A,N/A*,N/A*,N/A*,N/A*,N/A*,N/A*
JEEP Grand Cherokee,3,(6 cyl),Auto-L5,4WD,diesel,CF,N/A*,7CRXT03.0PRW,SUV,N/A*,N/A,N/A*,N/A*,N/A*,N/A*,N/A*,N/A*
JEEP Liberty,3.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7CRXT03.7NE0,SUV,6,N/A,15,21,17,22.3617,4,no
JEEP Liberty,3.7,(6 cyl),Man-6,2WD,Gasoline,FA,B5,7CRXT03.7NE0,SUV,6,N/A,16,20,17,22.5264,4,no
JEEP Liberty,3.7,(6 cyl),Auto-L4,4WD,Gasoline,FA,B5,7CRXT03.7NE0,SUV,6,N/A,15,20,17,21.9861,4,no
JEEP Liberty,3.7,(6 cyl),Man-6,4WD,Gasoline,FA,B5,7CRXT03.7NE0,SUV,6,N/A,16,20,17,22.5264,4,no
JEEP Liberty,3.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,7CRXT0226N70,SUV,6,N/A,15,21,17,22.3617,4,no
JEEP Liberty,3.7,(6 cyl),Man-6,2WD,Gasoline,CA,L2,7CRXT0226N70,SUV,6,N/A,16,20,17,22.5264,4,no
JEEP Liberty,3.7,(6 cyl),Auto-L4,4WD,Gasoline,CA,L2,7CRXT0226N70,SUV,6,N/A,15,20,17,21.9861,4,no
JEEP Liberty,3.7,(6 cyl),Man-6,4WD,Gasoline,CA,L2,7CRXT0226N70,SUV,6,N/A,16,20,17,22.5264,4,no
JEEP Patriot,2,(4 cyl),Auto-AV,2WD,Gasoline,CA,U2,7CRXB0144M80,SUV,7,N/A,23,27,24,32.3766,7,yes
JEEP Patriot,2.4,(4 cyl),Auto-AV,2WD,Gasoline,FA,B5,7CRXB02.4ME5,SUV,6,N/A,21,25,23,29.9952,7,yes
JEEP Patriot,2.4,(4 cyl),Auto-AV,4WD,Gasoline,FA,B5,7CRXB02.4ME4,SUV,6,N/A,19,21,20,25.7518,6,no
JEEP Patriot,2.4,(4 cyl),Auto-AV,4WD,Gasoline,FA,B5,7CRXB02.4ME5,SUV,6,N/A,19,21,20,25.7518,6,no
JEEP Patriot,2.4,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7CRXB02.4ME5,SUV,6,N/A,22,27,24,31.568,7,yes
JEEP Wrangler,3.8,(6 cyl),Auto-L4,2WD,Gasoline,CA,U2,7CRXT0231N81,SUV,7,N/A,15,20,17,21.7806,4,no
JEEP Wrangler,3.8,(6 cyl),Auto-L4,4WD,Gasoline,CA,U2,7CRXT0231N81,SUV,7,N/A,14,18,16,20.3465,4,no
JEEP Wrangler,3.8,(6 cyl),Auto-L4,2WD,Gasoline,FA+CF,B5,7CRXT03.8NE1,SUV,6,N/A,15,20,17,21.7806,4,no
JEEP Wrangler,3.8,(6 cyl),Man-6,2WD,Gasoline,FA+CF,B5,7CRXT03.8NE1,SUV,6,N/A,16,21,18,22.7788,5,no
JEEP Wrangler,3.8,(6 cyl),Auto-L4,4WD,Gasoline,FA+CF,B5,7CRXT03.8NE1,SUV,6,N/A,14,18,16,20.3465,4,no
JEEP Wrangler,3.8,(6 cyl),Man-6,4WD,Gasoline,FA+CF,B5,7CRXT03.8NE1,SUV,6,N/A,15,18,16,20.7605,4,no
JEEP Wrangler,3.8,(6 cyl),Man-6,2WD,Gasoline,CA,L2,7CRXT0231N70,SUV,6,N/A,16,21,18,22.7788,5,no
JEEP Wrangler,3.8,(6 cyl),Man-6,4WD,Gasoline,CA,L2,7CRXT0231N70,SUV,6,N/A,15,18,16,20.7605,4,no
KIA Amanti,3.8,(6 cyl),Auto-L5,2WD,Gasoline,CA,U2,7KMXV03.8HW5,large car,7,N/A,17,24,19,25.0729,5,no
KIA Amanti,3.8,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7KMXV03.8HW5,large car,6,N/A,17,24,19,25.0729,5,no
KIA Optima,2.4,(4 cyl),Auto-L5,2WD,Gasoline,CA,U2,7KMXV02.4MW5,midsize car,7,N/A,21,31,25,32.452,7,yes
KIA Optima,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,U2,7KMXV02.4MW5,midsize car,7,N/A,21,31,25,32.6623,7,yes
KIA Optima,2.7,(6 cyl),Auto-L5,2WD,Gasoline,CA,U2,7KMXV02.7GW5,midsize car,7,N/A,20,28,23,29.5276,7,yes
KIA Optima,2.4,(4 cyl),Auto-L5,2WD,Gasoline,FA,B5,7KMXV02.4MW5,midsize car,6,N/A,21,31,25,32.452,7,yes
KIA Optima,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7KMXV02.4MW5,midsize car,6,N/A,21,31,25,32.6623,7,yes
KIA Optima,2.7,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7KMXV02.7GW5,midsize car,6,N/A,20,28,23,29.5276,7,yes
KIA Rio,1.6,(4 cyl),Auto-L4,2WD,Gasoline,CA,U2,7KMXV01.6BW5,small car,7,N/A,25,35,29,38.0236,8,yes
KIA Rio,1.6,(4 cyl),Man-5,2WD,Gasoline,CA,U2,7KMXV01.6BW5,small car,7,N/A,27,32,29,39.0124,8,yes
KIA Rio,1.6,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,7KMXV01.6BW5,small car,6,N/A,25,35,29,38.0236,8,yes
KIA Rio,1.6,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7KMXV01.6BW5,small car,6,N/A,27,32,29,39.0124,8,yes
KIA Rondo,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,U2,7KMXV02.4UW5,station wagon,7,N/A,19,26,22,28.2719,6,yes
KIA Rondo,2.7,(6 cyl),Auto-L5,2WD,Gasoline,CA,U2,7KMXV02.7NW5,station wagon,7,N/A,18,25,20,26.5732,6,yes
KIA Rondo,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,7KMXV02.4UW5,station wagon,6,N/A,19,26,22,28.2719,6,no
KIA Rondo,2.7,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7KMXV02.7NW5,station wagon,6,N/A,18,25,20,26.5732,6,no
KIA Sedona,3.8,(6 cyl),Auto-L5,2WD,Gasoline,CA,U2,7KMXT03.8VW5,minivan,7,N/A,16,23,18,23.7736,5,no
KIA Sedona,3.8,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7KMXT03.8VW5,minivan,6,N/A,16,23,18,23.7736,5,no
KIA Sorento,3.3,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7KMXT03.3BM5,SUV,6,N/A,16,22,18,23.1987,5,no
KIA Sorento,3.3,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,7KMXT03.3BM5,SUV,6,N/A,15,22,17,22.5166,4,no
KIA Sorento,3.3,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,7KMXT03.3BM5,SUV,6,N/A,16,22,18,23.1987,5,no
KIA Sorento,3.3,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,7KMXT03.3BM5,SUV,6,N/A,15,22,17,22.5166,4,no
KIA Sorento,3.8,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7KMXT03.8LM5,SUV,6,N/A,15,21,17,22.2308,4,no
KIA Sorento,3.8,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,7KMXT03.8LM5,SUV,6,N/A,15,20,17,22.0414,4,no
KIA Sorento,3.8,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,7KMXT03.8LM5,SUV,6,N/A,15,21,17,22.2308,4,no
KIA Sorento,3.8,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,7KMXT03.8LM5,SUV,6,N/A,15,20,17,22.0414,4,no
KIA Spectra,2,(4 cyl),Auto-L4,2WD,Gasoline,CA,S2,7KMXV02.0LPC,midsize car,9.5,N/A,23,32,26,35.0301,8,yes
KIA Spectra,2,(4 cyl),Man-5,2WD,Gasoline,FA,B4,7KMXV02.0LW4,midsize car,7,N/A,23,30,26,34.1088,8,yes
KIA Spectra,2,(4 cyl),Auto-L4,2WD,Gasoline,FA,B4,7KMXV02.0LW4,midsize car,7,N/A,23,32,26,35.0301,8,yes
KIA Spectra,2,(4 cyl),Man-5,2WD,Gasoline,CA,U2,7KMXV02.0LW4,midsize car,7,N/A,23,30,26,34.1088,8,yes
KIA Spectra,2,(4 cyl),Auto-L4,2WD,Gasoline,CA,U2,7KMXV02.0LW4,midsize car,7,N/A,23,32,26,35.0301,8,yes
KIA Sportage,2,(4 cyl),Auto-L4,2WD,Gasoline,CA,U2,7KMXT02.0KW5,SUV,7,N/A,19,25,21,28.1022,6,yes
KIA Sportage,2,(4 cyl),Man-5,2WD,Gasoline,CA,U2,7KMXT02.0KW5,SUV,7,N/A,20,25,22,28.8515,6,yes
KIA Sportage,2,(4 cyl),Man-5,4WD,Gasoline,CA,U2,7KMXT02.0KW5,SUV,7,N/A,19,24,21,27.4803,6,yes
KIA Sportage,2,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,7KMXT02.0KW5,SUV,6,N/A,19,25,21,28.1022,6,no
KIA Sportage,2,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7KMXT02.0KW5,SUV,6,N/A,20,25,22,28.8515,6,no
KIA Sportage,2,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7KMXT02.0KW5,SUV,6,N/A,19,24,21,27.4803,6,no
KIA Sportage,2.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7KMXT02.7MM5,SUV,6,N/A,17,23,20,25.4118,6,no
KIA Sportage,2.7,(6 cyl),Auto-L4,4WD,Gasoline,FA,B5,7KMXT02.7MM5,SUV,6,N/A,17,21,19,24.1702,5,no
KIA Sportage,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,7KMXT02.7MM5,SUV,6,N/A,17,23,20,25.4118,6,no
KIA Sportage,2.7,(6 cyl),Auto-L4,4WD,Gasoline,CA,L2,7KMXT02.7MM5,SUV,6,N/A,17,21,19,24.1702,5,no
LAMBORGHINI Gallardo Coupe,5,(10 cyl),Man-6,4WD,Gasoline,FA,B5,7NLXV05.0406,small car,6,N/A,10,17,13,15.9695,1,no
LAMBORGHINI Gallardo Coupe,5,(10 cyl),Auto-S6,4WD,Gasoline,FA,B5,7NLXV05.0406,small car,6,N/A,11,17,13,16.5725,1,no
LAMBORGHINI Gallardo Coupe,5,(10 cyl),Man-6,2WD,Gasoline,FA,B5,7NLXV05.0406,small car,6,N/A,11,18,13,16.7395,1,no
LAMBORGHINI Gallardo Coupe,5,(10 cyl),Auto-S6,2WD,Gasoline,FA,B5,7NLXV05.0406,small car,6,N/A,11,19,14,17.3985,2,no
LAMBORGHINI Gallardo Coupe,5,(10 cyl),Man-6,4WD,Gasoline,CA,L2,7NLXV05.0406,small car,6,N/A,10,17,13,15.9695,1,no
LAMBORGHINI Gallardo Coupe,5,(10 cyl),Auto-S6,4WD,Gasoline,CA,L2,7NLXV05.0406,small car,6,N/A,11,17,13,16.5725,1,no
LAMBORGHINI Gallardo Coupe,5,(10 cyl),Man-6,2WD,Gasoline,CA,L2,7NLXV05.0406,small car,6,N/A,11,18,13,16.7395,1,no
LAMBORGHINI Gallardo Coupe,5,(10 cyl),Auto-S6,2WD,Gasoline,CA,L2,7NLXV05.0406,small car,6,N/A,11,19,14,17.3985,2,no
LAMBORGHINI Gallardo Spyder,5,(10 cyl),Man-6,4WD,Gasoline,FA,B5,7NLXV05.0406,small car,6,N/A,10,15,12,14.9343,0,no
LAMBORGHINI Gallardo Spyder,5,(10 cyl),Auto-S6,4WD,Gasoline,FA,B5,7NLXV05.0406,small car,6,N/A,10,16,12,15.5568,0,no
LAMBORGHINI Gallardo Spyder,5,(10 cyl),Man-6,4WD,Gasoline,CA,L2,7NLXV05.0406,small car,6,N/A,10,15,12,14.9343,0,no
LAMBORGHINI Gallardo Spyder,5,(10 cyl),Auto-S6,4WD,Gasoline,CA,L2,7NLXV05.0406,small car,6,N/A,10,16,12,15.5568,0,no
LAMBORGHINI Murcielago,6.5,(12 cyl),Man-6,4WD,Gasoline,FA,B5,7NLXV06.5474,small car,6,N/A,8,13,10,12.4735,0,no
LAMBORGHINI Murcielago,6.5,(12 cyl),Auto-S6,4WD,Gasoline,FA,B5,7NLXV06.5474,small car,6,N/A,9,14,11,13.6852,0,no
LAMBORGHINI Murcielago,6.5,(12 cyl),Man-6,4WD,Gasoline,CA,L2,7NLXV06.5474,small car,6,N/A,8,13,10,12.4735,0,no
LAMBORGHINI Murcielago,6.5,(12 cyl),Auto-S6,4WD,Gasoline,CA,L2,7NLXV06.5474,small car,6,N/A,9,14,11,13.6852,0,no
LAND ROVER LR3,4,(8 cyl),Auto-S6,4WD,Gasoline,CA,U2,7LRXT04.0001,SUV,7,N/A,12,18,14,18.3342,2,no
LAND ROVER LR3,4.4,(8 cyl),Auto-S6,4WD,Gasoline,CA,U2,7LRXT04.4001,SUV,7,N/A,12,17,14,18.1567,2,no
LAND ROVER LR3,4,(8 cyl),Auto-S6,4WD,Gasoline,FA,B5,7LRXT04.0001,SUV,6,N/A,12,18,14,18.3342,2,no
LAND ROVER LR3,4.4,(8 cyl),Auto-S6,4WD,Gasoline,FA,B5,7LRXT04.4001,SUV,6,N/A,12,17,14,18.1567,2,no
LAND ROVER Range Rover,4.2,(8 cyl),Auto-S6,4WD,Gasoline,FA,B5,7LRXT04.2001,SUV,6,N/A,12,18,14,17.948,2,no
LAND ROVER Range Rover,4.2,(8 cyl),Auto-S6,4WD,Gasoline,CA,L2,7LRXT04.2001,SUV,6,N/A,12,18,14,17.948,2,no
LAND ROVER Range Rover,4.4,(8 cyl),Auto-S6,4WD,Gasoline,FA,B5,7LRXT04.2001,SUV,6,N/A,12,18,14,18.2981,2,no
LAND ROVER Range Rover,4.4,(8 cyl),Auto-S6,4WD,Gasoline,CA,L2,7LRXT04.2001,SUV,6,N/A,12,18,14,18.2981,2,no
LAND ROVER Range Rover Sport,4.4,(8 cyl),Auto-S6,4WD,Gasoline,CA,U2,7LRXT04.4001,SUV,7,N/A,12,18,15,18.5601,3,no
LAND ROVER Range Rover Sport,4.2,(8 cyl),Auto-S6,4WD,Gasoline,FA,B5,7LRXT04.2001,SUV,6,N/A,12,18,14,17.9003,2,no
LAND ROVER Range Rover Sport,4.2,(8 cyl),Auto-S6,4WD,Gasoline,CA,L2,7LRXT04.2001,SUV,6,N/A,12,18,14,17.9003,2,no
LAND ROVER Range Rover Sport,4.4,(8 cyl),Auto-S6,4WD,Gasoline,FA,B5,7LRXT04.4001,SUV,6,N/A,12,18,15,18.5601,3,no
LEXUS ES 350,3.5,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,7TYXV03.5BEA,midsize car,7,N/A,19,27,22,28.6873,6,yes
LEXUS ES 350,3.5,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,7TYXV03.5BEA,midsize car,6,N/A,19,27,22,28.6873,6,no
LEXUS GS 350,3.5,(6 cyl),Auto-S6,4WD,Gasoline,CA,U2,7TYXV03.5BEB,midsize car,7,N/A,18,25,20,26.6628,6,yes
LEXUS GS 350,3.5,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,7TYXV03.5BEB,midsize car,7,N/A,19,26,22,28.4009,6,yes
LEXUS GS 350,3.5,(6 cyl),Auto-S6,4WD,Gasoline,FA,B5,7TYXV03.5BEB,midsize car,6,N/A,18,25,20,26.6628,6,no
LEXUS GS 350,3.5,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,7TYXV03.5BEB,midsize car,6,N/A,19,26,22,28.4009,6,no
LEXUS GS 430,4.3,(8 cyl),Auto-S6,2WD,Gasoline,CA,L2,7TYXV04.3AJA,midsize car,6,N/A,16,23,19,24.3105,5,no
LEXUS GS 430,4.3,(8 cyl),Auto-S6,2WD,Gasoline,FA,B8,7TYXV04.3AJA,midsize car,3,N/A,16,23,19,24.3105,5,no
LEXUS GS 450h,3.5,(6 cyl),Auto-S6,2WD,Gasoline,CA,S2,7TYXV03.5CC1,small car,9,N/A,22,25,23,30.823,7,yes
LEXUS GS 450h,3.5,(6 cyl),Auto-S6,2WD,Gasoline,FA,B3,7TYXV03.5CC1,small car,8,N/A,22,25,23,30.823,7,yes
LEXUS GX 470,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,U2,7TYXT04.7BKY,SUV,7,N/A,14,18,15,19.6279,3,no
LEXUS GX 470,4.7,(8 cyl),Auto-L5,4WD,Gasoline,FA,B8,7TYXT04.7BKY,SUV,3,N/A,14,18,15,19.6279,3,no
LEXUS IS 250,2.5,(6 cyl),Man-6,2WD,Gasoline,CA,U2,7TYXV02.5BEA,small car,7,N/A,18,26,21,27.0634,6,yes
LEXUS IS 250,2.5,(6 cyl),Auto-S6,4WD,Gasoline,CA,U2,7TYXV02.5BEA,small car,7,N/A,20,26,22,28.7628,6,yes
LEXUS IS 250,2.5,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,7TYXV02.5BEA,small car,7,N/A,21,29,24,31.915,7,yes
LEXUS IS 250,2.5,(6 cyl),Man-6,2WD,Gasoline,FA,B5,7TYXV02.5BEA,small car,6,N/A,18,26,21,27.0634,6,no
LEXUS IS 250,2.5,(6 cyl),Auto-S6,4WD,Gasoline,FA,B5,7TYXV02.5BEA,small car,6,N/A,20,26,22,28.7628,6,no
LEXUS IS 250,2.5,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,7TYXV02.5BEA,small car,6,N/A,21,29,24,31.915,7,yes
LEXUS IS 350,3.5,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,7TYXV03.5BEB,small car,7,N/A,19,25,21,27.4991,6,yes
LEXUS IS 350,3.5,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,7TYXV03.5BEB,small car,6,N/A,19,25,21,27.4991,6,no
LEXUS LS 460,4.6,(8 cyl),S8,2WD,Gasoline,CA,U2,7TYXV04.6BEA,midsize car,7,N/A,17,25,20,25.4018,6,yes
LEXUS LS 460,4.6,(8 cyl),S8,2WD,Gasoline,FA,B5,7TYXV04.6BEA,midsize car,6,N/A,17,25,20,25.4018,6,no
LEXUS LS 460 L,4.6,(8 cyl),S8,2WD,Gasoline,CA,U2,7TYXV04.6BEA,midsize car,7,N/A,16,24,19,24.7254,5,no
LEXUS LS 460 L,4.6,(8 cyl),S8,2WD,Gasoline,FA,B5,7TYXV04.6BEA,midsize car,6,N/A,16,24,19,24.7254,5,no
